"row_number","breed_name","zip_code","borough","cleaned_borough","final_borough","issued_year","expired_year","pit_bull"
4640,"silky terrier",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4652,"unknown",10302,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4657,"labrador retriever crossbreed",10314,"staten island","Staten Island","Staten Island",2015,2017,FALSE
4679,"rottweiler",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4694,"unknown",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4708,"unknown",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4710,"boxer",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4711,"unknown",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4750,"poodle, standard",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4756,"unknown",10308,"staten is","Staten Island","Staten Island",2015,2016,FALSE
4765,"american pit bull mix / pit bull mix",10304,"staten island","Staten Island","Staten Island",2015,2016,TRUE
4777,"poodle, toy",10302,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4780,"unknown",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4787,"yorkshire terrier",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4809,"beagle",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4824,"labrador retriever",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4834,"rottweiler",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4851,"poodle, standard",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4853,"french bulldog",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4854,"chesapeake bay retriever",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4858,"german shepherd dog",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4869,"yorkshire terrier",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4878,"puggle",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4914,"bloodhound",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4925,"unknown",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4932,"beagle",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4933,"beagle",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4940,"unknown",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4942,"yorkshire terrier",10306,"staten is","Staten Island","Staten Island",2015,2016,FALSE
4951,"unknown",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4979,"maltese",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
4980,"siberian husky",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5000,"unknown",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5002,"papillon",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5010,"unknown",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5014,"labrador retriever",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5039,"labradoodle",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5044,"collie crossbreed",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5050,"unknown",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5054,"cavalier king charles spaniel",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5056,"unknown",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5066,"maltese",10306,"staten island","Staten Island","Staten Island",2015,2020,FALSE
5075,"shih tzu",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5077,"maltese",10305,"staten island","Staten Island","Staten Island",2015,2017,FALSE
5078,"miniature pinscher",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5085,"schnauzer, giant",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5092,"cocker spaniel",10307,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5100,"kerry blue terrier",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5104,"labrador retriever crossbreed",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5126,"rottweiler",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5128,"shih tzu",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5144,"yorkshire terrier",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5157,"yorkshire terrier",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5170,"shih tzu",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5182,"yorkshire terrier",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5202,"pomeranian",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5209,"unknown",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5210,"shih tzu",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5237,"shiba inu",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5296,"poodle, miniature",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5316,"poodle",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5345,"maltese",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5353,"beagle",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5367,"american pit bull mix / pit bull mix",10304,"staten island","Staten Island","Staten Island",2015,2016,TRUE
5404,"unknown",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5439,"unknown",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5463,"golden retriever",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5490,"american pit bull terrier/pit bull",10310,"staten island","Staten Island","Staten Island",2015,2016,TRUE
5501,"american pit bull mix / pit bull mix",10304,"staten island","Staten Island","Staten Island",2015,2016,TRUE
5515,"belgian tervuren",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5551,"german shepherd crossbreed",10302,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5556,"unknown",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5587,"labrador retriever",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5592,"unknown",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5614,"jack russell terrier",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5618,"yorkshire terrier",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5620,"bichon frise",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5623,"shih tzu",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5647,"australian shepherd",10314,"staten island","Staten Island","Staten Island",2015,2017,FALSE
5651,"unknown",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5668,"plott",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5685,"shiba inu",10301,"staten is","Staten Island","Staten Island",2015,2016,FALSE
5688,"shih tzu",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5694,"american staffordshire terrier",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5701,"cavalier king charles spaniel",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5719,"bichon frise",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5730,"shih tzu",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5732,"shih tzu",10306,"staten island","Staten Island","Staten Island",2015,2017,FALSE
5738,"bassett hound",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5740,"german shepherd crossbreed",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5756,"papillon",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5765,"rottweiler",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5780,"whippet",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5787,"papillon",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5790,"cocker spaniel",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5791,"pug",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5795,"golden retriever",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5797,"toy fox terrier",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5843,"maltese",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5850,"toy fox terrier",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5861,"labrador retriever",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5862,"havanese",10314,"staten island","Staten Island","Staten Island",2015,2020,FALSE
5874,"german shepherd crossbreed",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5881,"puggle",10307,"staten island","Staten Island","Staten Island",2015,2017,FALSE
5948,"wire fox terrier",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5960,"german shepherd crossbreed",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5971,"jack russell terrier",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5982,"pug",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
5999,"dachshund",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6007,"unknown",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6009,"labrador retriever",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6010,"beagle",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6028,"beagle crossbreed",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6030,"dachshund",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6063,"labrador retriever",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6087,"beagle",10312,"staten island","Staten Island","Staten Island",2015,2017,FALSE
6092,"german shepherd dog",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6106,"whippet",10314,"staten island","Staten Island","Staten Island",2015,2017,FALSE
6114,"labrador retriever",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6122,"dachshund, long haired miniature",10312,"staten island","Staten Island","Staten Island",2015,2018,FALSE
6126,"saint bernard",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6137,"german shepherd dog",10302,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6139,"shih tzu",10306,"staten island","Staten Island","Staten Island",2015,2017,FALSE
6140,"american pit bull mix / pit bull mix",10314,"staten island","Staten Island","Staten Island",2015,2016,TRUE
6166,"dachshund smooth coat",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6203,"unknown",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6212,"schnauzer, standard",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6218,"bichon frise",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6228,"labrador retriever",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6231,"boxer",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6243,"chihuahua",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6251,"siberian husky",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6260,"dutch shepherd",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6300,"cocker spaniel",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6349,"chihuahua",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6354,"pug",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6405,"shiba inu",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6409,"pug",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6413,"chihuahua",10308,"staten island","Staten Island","Staten Island",2015,2017,FALSE
6415,"german shepherd dog",10303,"staten island","Staten Island","Staten Island",2015,2017,FALSE
6426,"unknown",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6427,"beagle",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6445,"australian shepherd",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6463,"cavalier king charles spaniel",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6472,"havanese",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6475,"shih tzu",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6496,"dutch shepherd",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6519,"cocker spaniel",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6520,"yorkshire terrier",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6527,"cocker spaniel",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6534,"yorkshire terrier",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6552,"unknown",10302,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6564,"american pit bull terrier/pit bull",10312,"staten island","Staten Island","Staten Island",2015,2016,TRUE
6566,"poodle, toy",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6569,"papillon",10305,"staten island","Staten Island","Staten Island",2015,2018,FALSE
6586,"jindo",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6608,"shih tzu",10305,"staten island","Staten Island","Staten Island",2015,2018,FALSE
6611,"german shepherd dog",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
6619,"american pit bull mix / pit bull mix",10304,"staten island","Staten Island","Staten Island",2015,2016,TRUE
