"unique_id","date_of_bite","species","breed","age","gender","spay_neuter","borough","zip_code","pit_bull","zip_match","zip_code_imputed"
7435,2017-07-20,"DOG","LHASA / SHIH TZU MIX",6,"M",TRUE,"Queens","11415",FALSE,TRUE,"11415"
7436,2017-07-21,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11377",FALSE,TRUE,"11377"
7437,2017-07-21,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11417",TRUE,TRUE,"11417"
7438,2017-07-21,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11375"
7439,2017-07-21,"DOG","German Shepherd",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11385"
7440,2017-07-22,"DOG","MALTI TZU",2,"M",FALSE,"Queens",NA,FALSE,FALSE,"11417"
7441,2017-07-21,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11415",FALSE,TRUE,"11415"
7442,2017-07-21,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11356",FALSE,TRUE,"11356"
7443,2017-07-15,"DOG","Bull dog",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11417"
7444,2017-07-18,"DOG","Pit Bull",3,"M",FALSE,"Queens","11102",TRUE,TRUE,"11102"
7445,2017-07-15,"DOG","Pit Bull",NA,"F",FALSE,"Queens",NA,TRUE,FALSE,"11385"
7446,2017-07-25,"DOG","COCKER SPANIEL / POODLE MIX",NA,"M",TRUE,"Queens","11377",FALSE,TRUE,"11377"
7447,2017-07-25,"DOG","Yorkshire Terrier",13,"M",FALSE,"Queens","11417",FALSE,TRUE,"11417"
7448,2017-07-26,"DOG","Beagle",5,"M",TRUE,"Queens",NA,FALSE,FALSE,"11416"
7449,2017-06-28,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11355"
7450,2017-07-26,"DOG","German Shepherd",7,"M",FALSE,"Queens",NA,FALSE,FALSE,"11377"
7451,2017-07-17,"DOG","Bichon Frise",2,"M",TRUE,"Queens","11354",FALSE,TRUE,"11354"
7452,2017-07-26,"DOG","Cane Corso",NA,"U",FALSE,"Queens","11416",FALSE,TRUE,"11416"
7453,2017-07-23,"DOG","Chihuahua",5,"M",FALSE,"Queens","11368",FALSE,TRUE,"11368"
7454,2017-07-26,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11356"
7455,2017-07-22,"DOG","MORKIE",16,"M",TRUE,"Queens",NA,FALSE,FALSE,"11373"
7456,2017-07-27,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11360",FALSE,TRUE,"11360"
7457,2017-07-27,"DOG","Shar-Pei, Chinese",1,"M",FALSE,"Queens","11417",FALSE,TRUE,"11417"
7458,2017-07-26,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11354"
7459,2017-07-24,"DOG","FRENCH HOUND MIX",7,"M",TRUE,"Queens",NA,FALSE,FALSE,"11365"
7460,2017-07-28,"DOG","Jindo Dog,",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11103"
7461,2017-07-28,"DOG","Jack Russ",10,"M",TRUE,"Queens","11105",FALSE,TRUE,"11105"
7462,2017-07-30,"DOG","Poodle, Standard",6,"F",FALSE,"Queens","11375",FALSE,TRUE,"11375"
7463,2017-07-29,"DOG","COCKAPOO MIX",3,"M",TRUE,"Queens","11377",FALSE,TRUE,"11377"
7464,2017-07-29,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"M",FALSE,"Queens",NA,TRUE,NA,"11106"
7465,2017-08-01,"DOG","CHIHUAHUA MIX",5,"M",TRUE,"Queens",NA,FALSE,NA,"11356"
7466,2017-07-29,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11417"
7467,2017-07-29,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11377",TRUE,TRUE,"11377"
7468,2017-07-31,"DOG","Cane Corso",8,"M",FALSE,"Queens","11361",FALSE,TRUE,"11361"
7469,2017-07-31,"DOG","SHIH TZU / YORKSHIRE MIX",8,"M",TRUE,"Queens","11367",FALSE,TRUE,"11367"
7470,2017-07-31,"DOG","SPANIEL MIXED BREED",2,"M",TRUE,"Queens","11102",FALSE,TRUE,"11102"
7471,2017-08-01,"DOG","German Shepherd",4,"F",FALSE,"Queens",NA,FALSE,FALSE,"11694"
7472,2017-08-01,"DOG","MIXED BREED",4,"F",FALSE,"Queens","11368",FALSE,TRUE,"11368"
7473,2017-07-30,"DOG","DOGO",1,"M",FALSE,"Queens",NA,FALSE,FALSE,"11105"
7474,2017-08-02,"DOG","American Pit Bull Mix / Pit Bull Mix",4,"F",TRUE,"Queens","11369",TRUE,TRUE,"11369"
7475,2017-08-03,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11355"
7476,2017-08-02,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11692"
7477,2017-08-02,"DOG","Bull Dog, French",3,"M",FALSE,"Queens",NA,FALSE,FALSE,"11368"
7478,2017-08-03,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11366",TRUE,TRUE,"11366"
7479,2017-08-04,"DOG","PIT BULL MIX",2,"F",FALSE,"Queens",NA,TRUE,FALSE,"11416"
7480,2017-08-04,"DOG","Pit Bull",9,"M",FALSE,"Queens",NA,TRUE,FALSE,"11367"
7481,2017-08-04,"DOG","PIT BULL MIX (F) AND PIT BULL",2,"M",FALSE,"Queens",NA,TRUE,FALSE,"11372"
7482,2017-08-02,"DOG","Shih Tzu",NA,"M",FALSE,"Queens",NA,FALSE,NA,"11106"
7483,2017-08-04,"DOG","PIT BULL MIX (F) AND PIT BULL (M)",2,"M",FALSE,"Queens",NA,TRUE,FALSE,"11103"
7484,2017-07-28,"DOG","BOXER MIX",NA,"U",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7485,2017-08-06,"DOG","MIXED BREED",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11373"
7486,2017-08-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11361"
7487,2017-08-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11378",FALSE,TRUE,"11378"
7488,2017-08-06,"DOG","German Shepherd",2,"F",TRUE,"Queens","11368",FALSE,TRUE,"11368"
7489,2017-08-07,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11377",FALSE,TRUE,"11377"
7490,2017-08-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11105"
7491,2017-08-02,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11368"
7492,2017-08-08,"DOG","MIXED BREED",5,"F",FALSE,"Queens",NA,FALSE,FALSE,"11356"
7493,2017-08-08,"DOG","PIT BULL / STAFFORDSHIRE",3,"M",TRUE,"Queens",NA,TRUE,FALSE,"11103"
7494,2017-08-08,"DOG","Boston Terrier",1,"M",TRUE,"Queens",NA,FALSE,FALSE,"11385"
7495,2017-08-08,"DOG","Boston Terrier",1,"M",TRUE,"Queens",NA,FALSE,FALSE,"11102"
7496,2017-08-04,"DOG","MALTESE / POODLE MIX",5,"M",TRUE,"Queens","11361",FALSE,TRUE,"11361"
7497,2017-08-10,"DOG","Pomeranian",4,"M",TRUE,"Queens",NA,FALSE,FALSE,"11004"
7498,2017-08-11,"DOG","Siberian Husky",NA,"U",FALSE,"Queens","11368",FALSE,TRUE,"11368"
7499,2017-08-09,"DOG","Chihuahua",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11385"
7500,2017-08-09,"DOG","Yorkshire Terrier",5,"F",TRUE,"Queens","11370",FALSE,TRUE,"11370"
7501,2017-08-11,"DOG","Cocker Spaniel",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11004"
7502,2017-08-11,"DOG","Doberman Pinscher",4,"F",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7503,2017-08-01,"DOG","STAFFORDSHIRE",3,"F",TRUE,"Queens",NA,FALSE,FALSE,"11109"
7504,2017-08-12,"DOG","Cocker Spaniel",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11364"
7505,2017-08-12,"DOG","ROTTWEILER / PIT BULL MIX",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11103"
7506,2017-08-12,"DOG","Rottweiler",2,"M",FALSE,"Queens","11368",FALSE,TRUE,"11368"
7507,2017-08-12,"DOG","PIT BULL / SHEPHERD MIX",2,"F",TRUE,"Queens","11375",TRUE,TRUE,"11375"
7508,2017-08-13,"DOG","Maltese",7,"M",TRUE,"Queens","11372",FALSE,TRUE,"11372"
7509,2017-08-13,"DOG","TERRIER",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11358"
7510,2017-08-13,"DOG","Labrador Retriever",2,"M",TRUE,"Queens",NA,FALSE,FALSE,"11102"
7511,2017-08-13,"DOG","Shetland Sheepdog",9,"M",TRUE,"Queens","11004",FALSE,TRUE,"11004"
7512,2017-08-02,"DOG","Saint Bernard",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11105"
7513,2017-08-14,"DOG","Chihuahua",1,"M",TRUE,"Queens","11373",FALSE,TRUE,"11373"
7514,2017-08-15,"DOG","BEAGLE / CHIHUAHUA MIX",1,"M",FALSE,"Queens",NA,FALSE,FALSE,"11378"
7515,2017-08-15,"DOG","Jindo Dog,",10,"M",TRUE,"Queens",NA,FALSE,FALSE,"11364"
7516,2017-08-15,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11102"
7517,2017-08-15,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11385"
7518,2017-08-16,"DOG","Pit Bull",2,"M",TRUE,"Queens","11385",TRUE,TRUE,"11385"
7519,2017-08-16,"DOG","SHIBA INU MIX",5,"M",TRUE,"Queens","11361",FALSE,TRUE,"11361"
7520,2017-08-16,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11102"
7521,2017-08-15,"DOG","POODLE MIX",5,"M",TRUE,"Queens","11368",FALSE,TRUE,"11368"
7522,2017-08-17,"DOG","FRENCH / ENGLISH BULL DOG MIX",2,"F",FALSE,"Queens","11417",FALSE,TRUE,"11417"
7523,2017-08-18,"DOG","Shih Tzu",10,"M",TRUE,"Queens","11365",FALSE,TRUE,"11365"
7524,2017-08-17,"DOG","MALTESE / POODLE MIX",6,"M",TRUE,"Queens","11372",FALSE,TRUE,"11372"
7525,2017-08-14,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11373",FALSE,TRUE,"11373"
7526,2017-08-12,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11364"
7527,2017-08-17,"DOG","Poodle, Standard",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11358"
7528,2017-08-15,"DOG","SHIH TZU (MALE) & SHIH TZU MIX (FEMALE)",NA,"U",TRUE,"Queens",NA,FALSE,FALSE,"11694"
7529,2017-08-17,"DOG","American Pit Bull Mix / Pit Bull Mix",12,"F",TRUE,"Queens","11385",TRUE,TRUE,"11385"
7530,2017-08-19,"DOG","West High White Terrier",12,"M",TRUE,"Queens",NA,FALSE,FALSE,"11364"
7531,2017-08-20,"DOG","Bichon Frise",3,"M",FALSE,"Queens",NA,FALSE,FALSE,"11385"
7532,2017-08-20,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11101"
7533,2017-08-21,"DOG","American Pit Bull Mix / Pit Bull Mix",10,"M",TRUE,"Queens","11367",TRUE,TRUE,"11367"
7534,2017-08-16,"DOG","Doberman Pinscher",5,"M",FALSE,"Queens","11378",FALSE,TRUE,"11378"
7535,2017-08-21,"DOG","Pomeranian",10,"M",FALSE,"Queens","11364",FALSE,TRUE,"11364"
7536,2017-08-07,"DOG","LABRADOR MIX",13,"M",TRUE,"Queens","11366",FALSE,TRUE,"11366"
7537,2017-08-12,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11375"
7538,2017-08-22,"DOG","American Pit Bull Terrier/Pit Bull",7,"M",FALSE,"Queens","11364",TRUE,TRUE,"11364"
7539,2017-08-20,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11417"
7540,2017-08-23,"DOG","Pug",NA,"U",FALSE,"Queens","11385",FALSE,TRUE,"11385"
7541,2017-08-24,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11418",TRUE,TRUE,"11418"
7542,2017-08-22,"DOG","Bull Terrier",10,"M",FALSE,"Queens","11375",FALSE,TRUE,"11375"
7543,2017-08-24,"DOG","GERMAN SHEPHERD / ROTTWEILER MIX",8,"M",TRUE,"Queens",NA,FALSE,FALSE,"11102"
7544,2017-08-25,"DOG","Bichon Frise",3,"M",FALSE,"Queens",NA,FALSE,FALSE,"11361"
7545,2017-08-27,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11377"
7546,2017-08-27,"DOG","Maltese",2,"M",FALSE,"Queens",NA,FALSE,FALSE,"11364"
7547,2017-08-26,"DOG","Jack Russ",3,"M",FALSE,"Queens","11368",FALSE,TRUE,"11368"
7548,2017-08-24,"DOG","PIT BULL / GERMAN SHEPHERD MIX",1,"F",FALSE,"Queens",NA,TRUE,FALSE,"11373"
7549,2017-08-20,"DOG","PUG / RETRIEVER / SHIH TZU MIX",5,"M",FALSE,"Queens","11368",FALSE,TRUE,"11368"
7550,2017-08-26,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11427"
7551,2017-08-29,"DOG","CORGI / BEAGLE MIX",8,"M",FALSE,"Queens",NA,FALSE,FALSE,"11355"
7552,2017-08-30,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11356"
7553,2017-04-07,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11354"
7554,2017-08-28,"DOG","Pit Bull",4,"F",TRUE,"Queens",NA,TRUE,FALSE,"11368"
7555,2017-08-30,"DOG","SHIH TZU / BICHON MIX",2,"M",TRUE,"Queens","11427",FALSE,TRUE,"11427"
7556,2017-08-30,"DOG","Siberian Husky",12,"F",TRUE,"Queens",NA,FALSE,FALSE,"11373"
7557,2017-08-31,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11101",TRUE,TRUE,"11101"
7558,2017-08-31,"DOG","COCKAPOO MIX",3,"M",TRUE,"Queens",NA,FALSE,FALSE,"11429"
7559,2017-08-31,"DOG","Shih Tzu",13,"M",FALSE,"Queens",NA,FALSE,FALSE,"11379"
7560,2017-08-30,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11372"
7561,2017-08-09,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11373"
7562,2017-09-04,"DOG","PIT BULL / ROTTWEILER MIX",3,"F",TRUE,"Queens","11415",TRUE,TRUE,"11415"
7563,2017-08-31,"DOG","Maltese",5,"M",TRUE,"Queens","11103",FALSE,TRUE,"11103"
7564,2017-09-04,"DOG","MIXED BREED",4,"M",TRUE,"Queens","11106",FALSE,TRUE,"11106"
7565,2017-09-01,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11415"
7566,2017-09-02,"DOG","Cocker Spaniel",NA,"U",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7567,2017-09-01,"DOG","Maltese",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11371"
7568,2017-09-03,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11102",TRUE,TRUE,"11102"
7569,2017-09-04,"DOG","Chihuahua",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11372"
7570,2017-09-04,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11354"
7571,2017-09-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11106"
7572,2017-09-05,"DOG","Wheaton Terrier",6,"M",TRUE,"Queens","11377",FALSE,TRUE,"11377"
7573,2017-09-06,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11358",FALSE,TRUE,"11358"
7574,2017-09-04,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11372"
7575,2017-09-05,"DOG","Yorkshire Terrier",4,"M",FALSE,"Queens","11355",FALSE,TRUE,"11355"
7576,2017-09-06,"DOG","Rottweiler",1,"M",FALSE,"Queens",NA,FALSE,FALSE,"11375"
7577,2017-07-30,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7578,2017-09-06,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11368",TRUE,TRUE,"11368"
7579,2017-09-07,"DOG","Cocker Spaniel",4,"M",TRUE,"Queens","11102",FALSE,TRUE,"11102"
7580,2017-08-11,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11417"
7581,2017-09-09,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11356"
7582,2017-09-09,"DOG","PUG AND FRENCH BULL MIX",NA,"U",FALSE,"Queens","11377",FALSE,TRUE,"11377"
7583,2017-09-10,"DOG","GERMAN SHEPHERD MIX",6,"M",TRUE,"Queens",NA,FALSE,FALSE,"11105"
7584,2017-09-10,"DOG","POMERANIAN / POODLE MIX",2,"M",FALSE,"Queens","11372",FALSE,TRUE,"11372"
7585,2017-09-11,"DOG","PIT BULL / LABRADOR MIX",7,"F",TRUE,"Queens",NA,TRUE,FALSE,"11103"
7586,2017-09-07,"DOG","TERRIER MIX",1,"M",TRUE,"Queens","11367",FALSE,TRUE,"11367"
7587,2017-09-12,"DOG","POODLE / FRENCH BULL DOG",8,"M",TRUE,"Queens",NA,FALSE,FALSE,"11355"
7588,2017-09-11,"DOG","Chihuahua",NA,"M",FALSE,"Queens",NA,FALSE,FALSE,"11101"
7589,2017-09-11,"DOG","MIXED BREED",NA,"U",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7590,2017-09-11,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11370"
7591,2017-09-13,"DOG","American Pit Bull Terrier/Pit Bull",10,"M",FALSE,"Queens",NA,TRUE,FALSE,"11106"
7592,2017-09-13,"DOG","COATED XOLO",2,"F",TRUE,"Queens","11369",FALSE,TRUE,"11369"
7593,2017-09-13,"DOG","LABRADOR / PIT BULL MIX",8,"F",TRUE,"Queens","11427",TRUE,TRUE,"11427"
7594,2017-09-14,"DOG","Pit Bull",1,"M",FALSE,"Queens",NA,TRUE,FALSE,"11429"
7595,2017-09-03,"DOG","Pit Bull",7,"M",FALSE,"Queens","11377",TRUE,TRUE,"11377"
7596,2017-09-13,"DOG","Rottweiler",3,"M",FALSE,"Queens","11385",FALSE,TRUE,"11385"
7597,2017-09-14,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11355"
7598,2017-09-11,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11418"
7599,2017-09-15,"DOG","Siberian Husky",NA,"U",FALSE,"Queens","11377",FALSE,TRUE,"11377"
7600,2017-09-17,"DOG","Shiba Inu",1,"F",FALSE,"Queens","11355",FALSE,TRUE,"11355"
7601,2017-09-16,"DOG","Golden Retriever",NA,"U",FALSE,"Queens","11355",FALSE,TRUE,"11355"
7602,2017-09-17,"DOG","German Shepherd",5,"M",FALSE,"Queens",NA,FALSE,FALSE,"11102"
7603,2017-09-16,"DOG","Shih Tzu",3,"F",FALSE,"Queens","11369",FALSE,TRUE,"11369"
7604,2017-09-16,"DOG","POMERANIAN MIX",6,"M",TRUE,"Queens",NA,FALSE,FALSE,"11385"
7605,2017-09-17,"DOG","Cane Corso",2,"M",TRUE,"Queens","11379",FALSE,TRUE,"11379"
7606,2017-08-19,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11364",FALSE,TRUE,"11364"
7607,2017-09-14,"DOG","Jack Russ",3,"M",FALSE,"Queens","11358",FALSE,TRUE,"11358"
7608,2017-09-17,"DOG","AMERICAN STAFFORDSHIRE TERRIER / PIT BULL",2,"F",TRUE,"Queens","11358",TRUE,TRUE,"11358"
7609,2017-09-09,"DOG","MULTI POO",NA,"U",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7610,2017-09-14,"DOG","COCKER SPANIEL / BEAGLE MIX",2,"M",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7611,2017-09-18,"DOG","Labrador Retriever",2,"U",FALSE,"Queens","11375",FALSE,TRUE,"11375"
7612,2017-09-20,"DOG","Rottweiler",NA,"U",FALSE,"Queens","11105",FALSE,TRUE,"11105"
7613,2017-09-19,"DOG","LHASA APSO MIX",15,"F",TRUE,"Queens","11372",FALSE,TRUE,"11372"
7614,2017-09-20,"DOG","CHIHUAHUA MIX",5,"M",FALSE,"Queens","11372",FALSE,TRUE,"11372"
7615,2017-09-15,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11367",FALSE,TRUE,"11367"
7616,2017-09-20,"DOG","Yorkshire Terrier",2,"M",TRUE,"Queens","11355",FALSE,TRUE,"11355"
7617,2017-09-20,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11103",FALSE,TRUE,"11103"
7618,2017-09-21,"DOG","AMERICAN STAFFORDSHIRE / PIT BULL MIX",2,"M",FALSE,"Queens","11418",TRUE,TRUE,"11418"
7619,2017-09-21,"DOG","AMERICAN STAFFORDSHIRE / PIT BULL",2,"M",FALSE,"Queens","11418",TRUE,TRUE,"11418"
7620,2017-09-13,"DOG","PIT BULL /GERMAN SHEPHERD MIX",1,"F",FALSE,"Queens",NA,TRUE,FALSE,"11370"
7621,2017-09-22,"DOG","Pomeranian",6,"F",TRUE,"Queens","11372",FALSE,TRUE,"11372"
7622,2017-09-24,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11368",TRUE,TRUE,"11368"
7623,2017-09-24,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11373",FALSE,TRUE,"11373"
7624,2017-09-22,"DOG","Shih Tzu",8,"M",FALSE,"Queens","11417",FALSE,TRUE,"11417"
7625,2017-09-25,"DOG","Puggle",11,"M",TRUE,"Queens","11358",FALSE,TRUE,"11358"
7626,2017-09-22,"DOG","Siberian Husky",NA,"U",FALSE,"Queens","11372",FALSE,TRUE,"11372"
7627,2017-09-22,"DOG","Pointer",NA,"U",FALSE,"Queens","11377",FALSE,TRUE,"11377"
7628,2017-09-23,"DOG","MIXED BREED (MINI AUSSIE MIX)",3,"F",TRUE,"Queens","11365",FALSE,TRUE,"11365"
7629,2017-09-23,"DOG","Bull Terrier",1,"M",FALSE,"Queens",NA,FALSE,NA,"11377"
7630,2017-09-25,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"F",FALSE,"Queens","11373",TRUE,TRUE,"11373"
7631,2017-09-24,"DOG","German Shepherd",7,"F",TRUE,"Queens","11375",FALSE,TRUE,"11375"
7632,2017-09-25,"DOG","German Pinscher",4,"M",TRUE,"Queens","11370",FALSE,TRUE,"11370"
7633,2017-09-25,"DOG","Pit Bull",4,"M",FALSE,"Queens",NA,TRUE,FALSE,"11358"
7634,2017-09-26,"DOG","AMERICAN STAFFORD MIX",2,"F",TRUE,"Queens","11105",FALSE,TRUE,"11105"
7635,2017-09-26,"DOG","Maltese",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11429"
7636,2017-09-27,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11372",FALSE,TRUE,"11372"
7637,2017-10-01,"DOG","BEAGLE MIX",10,"M",FALSE,"Queens","11106",FALSE,TRUE,"11106"
7638,2017-09-30,"DOG","Pit Bull",7,"F",FALSE,"Queens","11429",TRUE,TRUE,"11429"
7639,2017-09-28,"DOG","MIXED BREED",3,"F",TRUE,"Queens",NA,FALSE,FALSE,"11411"
7640,2017-09-27,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11355"
7641,2017-10-01,"DOG","Pit Bull",4,"M",FALSE,"Queens",NA,TRUE,FALSE,"11103"
7642,2017-09-23,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11368"
7643,2017-10-04,"DOG","American Pit Bull Mix / Pit Bull Mix",NA,"U",FALSE,"Queens","11365",TRUE,TRUE,"11365"
7644,2017-09-22,"DOG","Pit Bull",3,"M",FALSE,"Queens","11385",TRUE,TRUE,"11385"
7645,2017-09-29,"DOG","Bull Dog, English",3,"M",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7646,2017-09-30,"DOG","JINDO / JACK RUSS MIX",3,"F",TRUE,"Queens","11373",FALSE,TRUE,"11373"
7647,2017-10-06,"DOG","POMERANIAN / CHIHUAHUA MIX",6,"M",TRUE,"Queens",NA,FALSE,FALSE,"11361"
7648,2017-10-01,"DOG","Jack Russ",4,"M",FALSE,"Queens","11368",FALSE,TRUE,"11368"
7649,2017-10-04,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11370"
7650,2017-10-06,"DOG","Poodle, Toy",3,"F",FALSE,"Queens","11368",FALSE,TRUE,"11368"
7651,2017-10-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11375",FALSE,TRUE,"11375"
7652,2017-10-06,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11379"
7653,2017-10-08,"DOG","PIT BULL MIX",3,"M",TRUE,"Queens","11103",TRUE,TRUE,"11103"
7654,2017-10-09,"DOG","SIBERIAN HUSKY MIX",4,"F",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7655,2017-10-09,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"M",FALSE,"Queens","11368",TRUE,TRUE,"11368"
7656,2017-09-15,"DOG","Siberian Husky",4,"F",TRUE,"Queens","11365",FALSE,TRUE,"11365"
7657,2017-09-01,"DOG","Shih Tzu",8,"M",TRUE,"Queens",NA,FALSE,FALSE,"11356"
7658,2017-10-12,"DOG","American Eskimo",6,"M",FALSE,"Queens",NA,FALSE,FALSE,"11354"
7659,2017-10-07,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11364"
7660,2017-10-10,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11377"
7661,2017-10-11,"DOG","West High White Terrier",2,"M",TRUE,"Queens",NA,FALSE,FALSE,"11416"
7662,2017-10-12,"DOG","Maltese",3,"F",FALSE,"Queens","11356",FALSE,TRUE,"11356"
7663,2017-10-11,"DOG","COCKER SPANIEL / POODLE MIX",4,"M",TRUE,"Queens","11377",FALSE,TRUE,"11377"
7664,2017-10-13,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11375",FALSE,TRUE,"11375"
7665,2017-10-12,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11379"
7666,2017-10-15,"DOG","Bull Dog, English",4,"M",FALSE,"Queens","11369",FALSE,TRUE,"11369"
7667,2017-10-16,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11106",FALSE,TRUE,"11106"
7668,2017-10-13,"DOG","Pit Bull",1,"M",TRUE,"Queens",NA,TRUE,FALSE,"11364"
7669,2017-10-07,"DOG","PIT BULL / LABRADOR MIX",11,"M",TRUE,"Queens","11418",TRUE,TRUE,"11418"
7670,2017-10-10,"DOG","CANE CHARLES / SHIH TZU MIX",2,"M",TRUE,"Queens",NA,FALSE,NA,"11004"
7671,2017-10-10,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,NA,"11368"
7672,2017-10-14,"DOG","Boxer",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11106"
