"unique_id","date_of_bite","species","breed","age","gender","spay_neuter","borough","zip_code","pit_bull"
4752,2017-04-04,"DOG","SHEPERD",NA,"U",FALSE,"Manhattan","10036",FALSE
4753,2017-03-06,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10006",TRUE
4754,2017-04-06,"DOG","Collie, Smooth Coat",NA,"U",FALSE,"Manhattan","10019",FALSE
4755,2017-04-09,"DOG","Mixed/Other",1,"U",FALSE,"Manhattan","10029",FALSE
4756,2017-04-04,"DOG","Tibetan Terrier",8,"M",TRUE,"Manhattan","10039",FALSE
4757,2016-12-16,"DOG","Belgian Malinois",7,"M",FALSE,"Manhattan","10001",FALSE
4758,2017-04-09,"DOG","JACK RUSSELL TERRIER MIX",1,"M",TRUE,"Manhattan","10035",FALSE
4759,2017-04-08,"DOG","Collie, Smooth Coat",NA,"U",FALSE,"Manhattan","10019",FALSE
4760,2017-04-11,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10002",TRUE
4761,2017-04-10,"DOG","POODLE X",NA,"U",FALSE,"Manhattan","10027",FALSE
4762,2017-03-30,"DOG","Pit Bull",NA,"F",FALSE,"Manhattan","10029",TRUE
4763,2017-04-12,"DOG","MORKIE",1,"M",TRUE,"Manhattan","10027",FALSE
4764,2017-04-11,"DOG","PIT BULL / LABRADOR MIX",4,"F",TRUE,"Manhattan","10035",TRUE
4765,2017-04-07,"DOG","Bull Dog, French",10,"M",TRUE,"Manhattan","10024",FALSE
4766,2017-04-15,"DOG","MALTESE / SHIH TZU MIX",5,"M",TRUE,"Manhattan","10034",FALSE
4767,2017-04-16,"DOG","Shih Tzu",8,"F",TRUE,"Manhattan","10128",FALSE
4768,2017-04-14,"DOG","Shiba Inu",13,"M",TRUE,"Manhattan","10016",FALSE
4769,2017-04-14,"DOG","Poodle, Standard",1900,"M",TRUE,"Manhattan","10019",FALSE
4770,2017-04-15,"DOG","Lhasa Apso",NA,"U",FALSE,"Manhattan","10019",FALSE
4771,2017-04-15,"DOG","Doberman Pinscher",NA,"U",FALSE,"Manhattan",NA,FALSE
4772,2017-04-18,"DOG","Mixed/Other",2018,"M",TRUE,"Manhattan","10031",FALSE
4773,2017-04-13,"DOG","BRUSSELS GRIFFON/ SHIH TZU",7,"M",TRUE,"Manhattan","10017",FALSE
4774,2017-04-15,"DOG","MIXED BREED",4,"M",TRUE,"Manhattan","10025",FALSE
4775,2017-04-18,"DOG","Chihuahua",6,"M",TRUE,"Manhattan",NA,FALSE
4776,2017-04-20,"DOG","Pit Bull",3,"M",TRUE,"Manhattan","10011",TRUE
4777,2017-04-17,"DOG","Shih Tzu",3,"M",FALSE,"Manhattan","10128",FALSE
4778,2017-04-20,"DOG","Bull dog",5,"M",TRUE,"Manhattan",NA,FALSE
4779,2017-04-20,"DOG","STAFFORDSHIRE MIX",1,"M",TRUE,"Manhattan","10031",FALSE
4780,2017-04-21,"DOG","American Pit Bull Terrier/Pit Bull",6,"M",FALSE,"Manhattan","10029",TRUE
4781,2017-04-21,"DOG","American Pit Bull Mix / Pit Bull Mix",NA,"U",FALSE,"Manhattan","10029",TRUE
4782,2017-04-20,"DOG","Pit Bull",10,"F",TRUE,"Manhattan","10029",TRUE
4783,2017-04-23,"DOG","CHIHUAHUA/ DACHSCHUND MIX",2,"M",TRUE,"Manhattan","10019",FALSE
4784,2017-04-22,"DOG","Pit Bull",2,"M",FALSE,"Manhattan",NA,TRUE
4785,2017-04-23,"DOG","Labrador Retriever",5,"F",FALSE,"Manhattan","10024",FALSE
4786,2017-04-25,"DOG","Rottweiler",NA,"U",FALSE,"Manhattan",NA,FALSE
4787,2017-04-24,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan",NA,TRUE
4788,2017-02-28,"DOG","Mixed/Other",NA,"U",FALSE,"Manhattan","10001",FALSE
4789,2017-04-21,"DOG","American Pit Bull Terrier/Pit Bull",6,"M",FALSE,"Manhattan","10029",TRUE
4790,2017-04-21,"DOG","PITBULL/LAB MIX",7,"F",FALSE,"Manhattan","10029",TRUE
4791,2017-04-26,"DOG","Schnauzer, Miniature",3,"M",TRUE,"Manhattan","10022",FALSE
4792,2017-04-26,"DOG","Bouvier Des Flandres",6,"M",FALSE,"Manhattan","10065",FALSE
4793,2017-04-29,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",FALSE,"Manhattan","10029",TRUE
4794,2017-04-29,"DOG","Yorkshire Terrier",5,"F",FALSE,"Manhattan","10040",FALSE
4795,2017-04-30,"DOG","GOLDEN RETRIEVER/ LAB RETRIEVER",8,"M",TRUE,"Manhattan","10040",FALSE
4796,2017-04-30,"DOG","Brussels Griffon",NA,"M",FALSE,"Manhattan","10039",FALSE
4797,2017-04-29,"DOG","LABRADOR MIX",5,"M",TRUE,"Manhattan","10031",FALSE
4798,2017-05-01,"DOG","Chihuahua",9,"M",TRUE,"Manhattan","10013",FALSE
4799,2017-04-30,"DOG","RAT TERRIER",11,"F",FALSE,"Manhattan","10028",FALSE
4800,2017-05-01,"DOG","Pit Bull",NA,"F",FALSE,"Manhattan","10019",TRUE
4801,2017-05-02,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Manhattan","10029",FALSE
4802,2017-04-30,"DOG","Golden Retriever",6,"M",TRUE,"Manhattan","10023",FALSE
4803,2017-04-29,"DOG","American Pit Bull Mix / Pit Bull Mix",5,"F",TRUE,"Manhattan","10029",TRUE
4804,2017-04-30,"DOG","American Pit Bull Mix / Pit Bull Mix",7,"F",TRUE,"Manhattan",NA,TRUE
4805,2017-04-27,"DOG","Chihuahua",5,"M",TRUE,"Manhattan","10065",FALSE
4806,2017-05-03,"DOG","Maltese",NA,"U",FALSE,"Manhattan",NA,FALSE
4807,2017-05-04,"DOG","Shih Tzu",2,"F",FALSE,"Manhattan","10032",FALSE
4808,2017-05-04,"DOG","Beagle",6,"M",TRUE,"Manhattan","10031",FALSE
4809,2017-05-06,"DOG","Bull dog",NA,"U",FALSE,"Manhattan","10024",FALSE
4810,2017-05-06,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10032",TRUE
4811,2017-05-06,"DOG","Shih Tzu",NA,"U",FALSE,"Manhattan","10040",FALSE
4812,2017-05-06,"DOG","Shih Tzu",NA,"U",FALSE,"Manhattan","10040",FALSE
4813,2017-05-06,"DOG","Collie, Border",NA,"U",FALSE,"Manhattan",NA,FALSE
4814,2017-04-28,"DOG","Chihuahua",2,"M",TRUE,"Manhattan","10065",FALSE
4815,2017-05-08,"DOG","MALTESE MIX",4,"F",TRUE,"Manhattan","10028",FALSE
4816,2017-05-06,"DOG","Labrador Retriever",1,"M",FALSE,"Manhattan","10128",FALSE
4817,2017-05-08,"DOG","Mixed/Other",NA,"U",FALSE,"Manhattan",NA,FALSE
4818,2017-05-06,"DOG","LHASA APSO / POODLE MIX",1900,"M",TRUE,"Manhattan","10027",FALSE
4819,2017-05-09,"DOG","Pug",NA,"U",FALSE,"Manhattan","10001",FALSE
4820,2017-05-10,"DOG","Pit Bull",1,"M",FALSE,"Manhattan","10128",TRUE
4821,2017-05-11,"DOG","American Pit Bull Mix / Pit Bull Mix",NA,"F",FALSE,"Manhattan",NA,TRUE
4822,2017-05-15,"DOG","DACHSHUND",7,"M",TRUE,"Manhattan","10065",FALSE
4823,2017-05-12,"DOG","Brittany Spaniel",11,"F",TRUE,"Manhattan","10065",FALSE
4824,2017-05-13,"DOG","Portuguese Water Dog",3,"M",TRUE,"Manhattan","10033",FALSE
4825,2017-05-12,"DOG","TERRIER MIX",6,"M",TRUE,"Manhattan","10019",FALSE
4826,2017-05-13,"DOG","Papillon",6,"M",TRUE,"Manhattan","10011",FALSE
4827,2017-05-05,"DOG","MIXED BREED",6,"M",TRUE,"Manhattan","10031",FALSE
4828,2017-05-17,"DOG","Chihuahua Crossbreed",2,"F",FALSE,"Manhattan","10018",FALSE
4829,2017-05-17,"DOG","Jack Russ",3,"F",TRUE,"Manhattan","10027",FALSE
4830,2017-05-18,"DOG","Golden Retriever",NA,"U",FALSE,"Manhattan",NA,FALSE
4831,2017-05-05,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan",NA,TRUE
4832,2017-05-19,"DOG","Labrador Retriever",5,"M",TRUE,"Manhattan","10065",FALSE
4833,2017-05-11,"DOG","AFRICAN BOERBOEL",3,"M",FALSE,"Manhattan","10025",FALSE
4834,2017-05-17,"DOG","TERRIER",NA,"U",FALSE,"Manhattan",NA,FALSE
4835,2017-05-11,"DOG","Mixed/Other",11,"M",FALSE,"Manhattan","10003",FALSE
4836,2017-05-19,"DOG","Boxer",NA,"U",FALSE,"Manhattan",NA,FALSE
4837,2017-05-21,"DOG","Shih Tzu",NA,"U",FALSE,"Manhattan","10011",FALSE
4838,2017-05-22,"DOG","MIXED BREED",8,"F",TRUE,"Manhattan",NA,FALSE
4839,2017-05-19,"DOG","Labrador Retriever",4,"M",FALSE,"Manhattan","10039",FALSE
4840,2017-05-20,"DOG","Pug",12,"M",FALSE,"Manhattan","10128",FALSE
4841,2017-05-20,"DOG","Pit Bull",NA,"F",FALSE,"Manhattan",NA,TRUE
4842,2017-05-22,"DOG","Mixed/Other",8,"F",TRUE,"Manhattan","10024",FALSE
4843,2017-05-21,"DOG","UNKNOWN",NA,"U",FALSE,"Manhattan","10003",FALSE
4844,2017-05-23,"DOG","Jindo Dog,",10,"F",TRUE,"Manhattan","10023",FALSE
4845,2017-05-20,"DOG","MASTIFF",2,"F",FALSE,"Manhattan",NA,FALSE
4846,2017-05-23,"DOG","Pomeranian",10,"M",TRUE,"Manhattan",NA,FALSE
4847,2017-05-20,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"M",FALSE,"Manhattan","10029",TRUE
4848,2017-05-21,"DOG","Pit Bull",9,"M",TRUE,"Manhattan","10040",TRUE
4849,2017-04-18,"DOG","Labradoodle",NA,"U",FALSE,"Manhattan","10065",FALSE
4850,2017-05-23,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10034",TRUE
4851,2017-05-23,"DOG","German Shepherd",NA,"U",FALSE,"Manhattan","10029",FALSE
4852,2017-05-20,"DOG","Great Dane",NA,"U",FALSE,"Manhattan",NA,FALSE
4853,2017-05-22,"DOG","Chihuahua",NA,"U",FALSE,"Manhattan",NA,FALSE
4854,2017-05-24,"DOG","TERRIER",3,"M",FALSE,"Manhattan","10031",FALSE
4855,2017-05-24,"DOG","PLOTT HOUND",4,"M",TRUE,"Manhattan","10016",FALSE
4856,2017-05-24,"DOG","Labrador Retriever",2,"F",FALSE,"Manhattan",NA,FALSE
4857,2017-05-24,"DOG","Chihuahua",4,"F",FALSE,"Manhattan","10029",FALSE
4858,2017-05-25,"DOG","Pit Bull",12,"F",FALSE,"Manhattan","10128",TRUE
4859,2017-05-27,"DOG","CATAHOULA TERRIER MIX",2,"F",TRUE,"Manhattan","10016",FALSE
4860,2017-05-27,"DOG","Dachshund Smooth Coat",NA,"U",FALSE,"Manhattan","10038",FALSE
4861,2017-06-01,"DOG","Bichon Frise",9,"M",TRUE,"Manhattan","11209",FALSE
4862,2017-05-30,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"M",TRUE,"Manhattan","10029",TRUE
4863,2017-05-28,"DOG","STAFFORDSHIRE MIX",6,"M",TRUE,"Manhattan","10013",FALSE
4864,2017-05-27,"DOG","Shiba Inu",NA,"U",FALSE,"Manhattan","10014",FALSE
4865,2017-05-30,"DOG","Mixed/Other",NA,"U",FALSE,"Manhattan",NA,FALSE
4866,2017-06-02,"DOG","Bull dog",7,"M",TRUE,"Manhattan","10028",FALSE
4867,2017-06-01,"DOG","Clumber Spaniel",11,"M",TRUE,"Manhattan","10024",FALSE
4868,2017-05-24,"DOG","Jack Russ",NA,"U",FALSE,"Manhattan",NA,FALSE
4869,2017-05-24,"DOG","Jack Russ",NA,"U",FALSE,"Manhattan","10030",FALSE
4870,2017-06-03,"DOG","Pit Bull",2,"M",FALSE,"Manhattan","10002",TRUE
4871,2017-06-03,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10003",TRUE
4872,2017-06-02,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan",NA,TRUE
4873,2017-06-02,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10023",TRUE
4874,2017-06-06,"DOG","Bull dog",1,"M",TRUE,"Manhattan","10007",FALSE
4875,2017-06-07,"DOG","Australian Shepherd",6,"F",TRUE,"Manhattan","10004",FALSE
4876,2017-06-08,"DOG","TERRIER",NA,"U",FALSE,"Manhattan","10040",FALSE
4877,2017-06-08,"DOG","TERRIER MIX",3,"M",TRUE,"Manhattan","10011",FALSE
4878,2017-06-09,"DOG","Pit Bull",3,"U",TRUE,"Manhattan","10023",TRUE
4879,2017-06-09,"DOG","West High White Terrier",6,"M",TRUE,"Manhattan","10023",FALSE
4880,2017-06-12,"DOG","POMERANIAN MIX",9,"M",TRUE,"Manhattan","10032",FALSE
4881,2017-06-10,"DOG","CHIHUAHUA MIX",6,"F",TRUE,"Manhattan",NA,FALSE
4882,2017-06-02,"DOG","Chihuahua",NA,"U",FALSE,"Manhattan","10009",FALSE
4883,2017-06-11,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Manhattan","10029",TRUE
4884,2017-06-06,"DOG","Shih Tzu",8,"M",TRUE,"Manhattan",NA,FALSE
4885,2017-06-10,"DOG","Weimaraner",3,"F",TRUE,"Manhattan",NA,FALSE
4886,2017-06-12,"DOG","Wheaton Terrier",3,"F",TRUE,"Manhattan","10128",FALSE
4887,2017-06-06,"DOG","Pit Bull",10,"M",TRUE,"Manhattan","10037",TRUE
4888,2017-06-11,"DOG","Wheaton Terrier",NA,"M",FALSE,"Manhattan","10028",FALSE
4889,2017-06-11,"DOG","Boston Terrier",5,"F",TRUE,"Manhattan","10028",FALSE
4890,2017-06-14,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"F",TRUE,"Manhattan","10029",TRUE
4891,2017-06-15,"DOG","Weimaraner",NA,"U",FALSE,"Manhattan",NA,FALSE
4892,2017-06-16,"DOG","UNKNOWN",NA,"U",FALSE,"Manhattan",NA,FALSE
4893,2017-06-07,"DOG","TERRIER MIX",8,"M",TRUE,"Manhattan","10038",FALSE
4894,2017-06-02,"DOG","Mixed/Other",8,"M",TRUE,"Manhattan","10003",FALSE
4895,2017-05-21,"DOG","Australian Shepherd",2,"F",TRUE,"Manhattan","10019",FALSE
4896,2017-05-15,"DOG","Doberman Pinscher",6,"F",TRUE,"Manhattan","10025",FALSE
4897,2017-06-09,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10033",TRUE
4898,2017-06-17,"DOG","American Pit Bull Mix / Pit Bull Mix",6,"M",TRUE,"Manhattan","10023",TRUE
4899,2017-06-18,"DOG","American Pit Bull Mix / Pit Bull Mix",8,"M",TRUE,"Manhattan","10024",TRUE
4900,2017-06-16,"DOG","Schnauzer, Giant",2,"M",TRUE,"Manhattan","10040",FALSE
4901,2017-06-09,"DOG","Mixed/Other",5,"M",FALSE,"Manhattan","10025",FALSE
4902,2017-06-20,"DOG","FRENCH BULLDOG/ STAFFORSHIRE TERRIER MIX",4,"F",TRUE,"Manhattan","10003",FALSE
4903,2017-06-16,"DOG","Bull Dog, English",6,"M",TRUE,"Manhattan","10003",FALSE
4904,2017-06-16,"DOG","MIXED",6,"F",TRUE,"Manhattan",NA,FALSE
4905,2017-06-17,"DOG","Bull Dog, English",2,"M",TRUE,"Manhattan","10025",FALSE
4906,2017-06-20,"DOG","Pit Bull",3,"F",FALSE,"Manhattan","10032",TRUE
4907,2017-04-04,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10011",TRUE
4908,2017-06-16,"DOG","Shih Tzu",3,"F",TRUE,"Manhattan","10029",FALSE
4909,2017-06-15,"DOG","TERRIER MIX",1,"F",TRUE,"Manhattan","10013",FALSE
4910,2017-06-21,"DOG","Jack Russ",6,"M",FALSE,"Manhattan",NA,FALSE
4911,2017-06-25,"DOG","German Shepherd",8,"U",FALSE,"Manhattan","10022",FALSE
4912,2017-06-24,"DOG","Greyhound",11,"M",FALSE,"Manhattan","10040",FALSE
4913,2017-05-04,"DOG","Pit Bull",3,"F",FALSE,"Manhattan","10009",TRUE
4914,2017-06-26,"DOG","Beagle",NA,"U",FALSE,"Manhattan",NA,FALSE
4915,2017-06-06,"DOG","Siberian Husky",11,"M",FALSE,"Manhattan","10005",FALSE
4916,2017-06-23,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10025",TRUE
4917,2017-06-22,"DOG","Poodle, Standard",8,"M",FALSE,"Manhattan","10002",FALSE
4918,2017-06-24,"DOG","Cocker Spaniel",11,"F",FALSE,"Manhattan",NA,FALSE
4919,2017-06-23,"DOG","Siberian Husky",5,"F",TRUE,"Manhattan","10019",FALSE
4920,2017-06-03,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10002",TRUE
4921,2017-06-25,"DOG","Pit Bull",NA,"M",FALSE,"Manhattan","10032",TRUE
4922,2017-06-27,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"F",FALSE,"Manhattan","10031",TRUE
4923,2017-06-27,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10026",TRUE
4924,2017-06-22,"DOG","Labrador Retriever",6,"M",TRUE,"Manhattan","10029",FALSE
4925,2017-06-28,"DOG","Chihuahua",NA,"U",FALSE,"Manhattan","10031",FALSE
4926,2017-06-27,"DOG","American Pit Bull Mix / Pit Bull Mix",4,"M",TRUE,"Manhattan",NA,TRUE
4927,2017-06-29,"DOG","UNKNOWN",NA,"U",FALSE,"Manhattan",NA,FALSE
4928,2017-06-30,"DOG","Pit Bull",2,"M",FALSE,"Manhattan",NA,TRUE
4929,2017-06-29,"DOG","Bull dog",NA,"U",FALSE,"Manhattan","10128",FALSE
4930,2017-06-29,"DOG","Miniature Pinscher",2,"M",TRUE,"Manhattan",NA,FALSE
4931,2017-06-29,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10009",TRUE
4932,2017-06-28,"DOG","Shih Tzu",NA,"U",FALSE,"Manhattan",NA,FALSE
4933,2017-06-28,"DOG","German Shepherd",NA,"U",FALSE,"Manhattan",NA,FALSE
4934,2017-05-18,"DOG","Akita",5,"M",TRUE,"Manhattan",NA,FALSE
4935,2017-06-30,"DOG","Bichon Frise",6,"M",TRUE,"Manhattan","10029",FALSE
4936,2017-07-02,"DOG","American Pit Bull Mix / Pit Bull Mix",4,"M",FALSE,"Manhattan","10029",TRUE
4937,2017-07-03,"DOG","Collie, Border",NA,"U",FALSE,"Manhattan","10019",FALSE
4938,2017-07-04,"DOG","PUGGLE",6,"M",TRUE,"Manhattan","10028",FALSE
4939,2017-07-04,"DOG","Jack Russ",2,"F",FALSE,"Manhattan","10029",FALSE
4940,2017-07-03,"DOG","Maltese",NA,"U",FALSE,"Manhattan",NA,FALSE
4941,2017-06-14,"DOG","Bull dog",2,"M",TRUE,"Manhattan","10025",FALSE
4942,2017-06-27,"DOG","Poodle, Standard",NA,"U",FALSE,"Manhattan","10023",FALSE
4943,2017-07-05,"DOG","Labrador Retriever",15,"F",FALSE,"Manhattan",NA,FALSE
4944,2017-07-05,"DOG","Golden Retriever",NA,"U",FALSE,"Manhattan","10019",FALSE
4945,2017-07-07,"DOG","Mixed/Other",NA,"U",FALSE,"Manhattan",NA,FALSE
4946,2017-07-06,"DOG","Tibetan Terrier",5,"M",TRUE,"Manhattan","10065",FALSE
4947,2017-07-09,"DOG","PIT BULL MIX",3,"M",TRUE,"Manhattan","10025",TRUE
4948,2017-06-20,"DOG","TERRIER",NA,"M",FALSE,"Manhattan","10002",FALSE
4949,2017-07-09,"DOG","Yorkshire Terrier",8,"M",FALSE,"Manhattan","10011",FALSE
4950,2017-07-08,"DOG","RETREIVER",NA,"U",FALSE,"Manhattan",NA,FALSE
4951,2017-07-10,"DOG","Shih Tzu",NA,"U",FALSE,"Manhattan",NA,FALSE
4952,2017-07-02,"DOG","Shih Tzu",8,"M",TRUE,"Manhattan","10013",FALSE
4953,2017-07-08,"DOG","TERRIER",1,"F",TRUE,"Manhattan","10013",FALSE
4954,2017-07-08,"DOG","Chihuahua",3,"F",TRUE,"Manhattan","10033",FALSE
4955,2017-07-07,"DOG","Pit Bull",1,"M",FALSE,"Manhattan","10029",TRUE
4956,2017-07-03,"DOG","SHIH TZU/ COCKER SPANIEL",4,"M",TRUE,"Manhattan","10029",FALSE
4957,2017-07-13,"DOG","American Pit Bull Mix / Pit Bull Mix",4,"M",FALSE,"Manhattan","10039",TRUE
4958,2017-07-06,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"F",FALSE,"Manhattan",NA,TRUE
4959,2017-07-11,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10026",TRUE
4960,2017-07-15,"DOG","Yorkshire Terrier",5,"M",TRUE,"Manhattan","10030",FALSE
4961,2017-07-03,"DOG","Maltese",NA,"U",FALSE,"Manhattan",NA,FALSE
4962,2017-07-07,"DOG","Jack Russ",NA,"U",FALSE,"Manhattan","10065",FALSE
4963,2017-07-15,"DOG","American Pit Bull Terrier/Pit Bull",4,"M",FALSE,"Manhattan",NA,TRUE
4964,2017-07-16,"DOG","CHIHUAHUA SH/ RAT TERRIER",3,"M",TRUE,"Manhattan",NA,FALSE
4965,2017-07-18,"DOG","TERRIER MIX",11,"M",TRUE,"Manhattan","10026",FALSE
4966,2017-07-16,"DOG","Schnauzer, Miniature",13,"F",TRUE,"Manhattan","10004",FALSE
4967,2017-07-17,"DOG","SHEPHERD",NA,"U",FALSE,"Manhattan","10028",FALSE
4968,2017-07-17,"DOG","Dachshund Smooth Coat",4,"M",FALSE,"Manhattan","10010",FALSE
4969,2017-07-17,"DOG","Boxer",NA,"U",FALSE,"Manhattan","10033",FALSE
4970,2017-07-19,"DOG","MINIATURE LABRADOODLE",9,"F",TRUE,"Manhattan","10028",FALSE
4971,2017-07-19,"DOG","Shih Tzu",4,"M",FALSE,"Manhattan","10016",FALSE
4972,2017-07-21,"DOG","Bull dog",NA,"M",FALSE,"Manhattan","10075",FALSE
4973,2017-07-22,"DOG","Bull Dog, English",3,"M",FALSE,"Manhattan","10019",FALSE
4974,2017-07-20,"DOG","Bull Terrier",NA,"U",FALSE,"Manhattan","10023",FALSE
4975,2017-07-24,"DOG","PARSON RUSSELL TERRIER",12,"F",FALSE,"Manhattan","10065",FALSE
4976,2017-07-24,"DOG","Labrador Retriever Crossbreed",NA,"U",FALSE,"Manhattan","10023",FALSE
4977,2017-07-06,"DOG","Cane Corso",NA,"U",FALSE,"Manhattan","10030",FALSE
4978,2017-07-06,"DOG","Cane Corso",NA,"U",FALSE,"Manhattan","10030",FALSE
4979,2017-07-20,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10009",TRUE
4980,2017-07-24,"DOG","Bull Terrier",NA,"M",FALSE,"Manhattan",NA,FALSE
4981,2017-07-22,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan",NA,TRUE
4982,2017-07-21,"DOG","German Shepherd",1,"M",FALSE,"Manhattan","10034",FALSE
4983,2017-07-22,"DOG","American Pit Bull Mix / Pit Bull Mix",7,"M",FALSE,"Manhattan",NA,TRUE
4984,2017-07-22,"DOG","American Pit Bull Mix / Pit Bull Mix",7,"M",FALSE,"Manhattan",NA,TRUE
4985,2017-07-25,"DOG","Pit Bull",1,"F",FALSE,"Manhattan","10003",TRUE
4986,2017-07-27,"DOG","Australian Shepherd",5,"F",TRUE,"Manhattan",NA,FALSE
4987,2017-07-26,"DOG","Mixed/Other",NA,"U",FALSE,"Manhattan",NA,FALSE
4988,2017-07-21,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"M",FALSE,"Manhattan","10029",TRUE
4989,2017-07-16,"DOG","Pit Bull",NA,"M",FALSE,"Manhattan","10031",TRUE
4990,2017-07-30,"DOG","Yorkshire Terrier Crossbreed",2,"M",FALSE,"Manhattan","10029",FALSE
4991,2017-07-27,"DOG","Great Dane",NA,"U",FALSE,"Manhattan","10032",FALSE
4992,2017-07-28,"DOG","American Pit Bull Mix / Pit Bull Mix",NA,"U",FALSE,"Manhattan","10012",TRUE
4993,2017-07-29,"DOG","Chihuahua",NA,"U",FALSE,"Manhattan","10128",FALSE
4994,2017-08-02,"DOG","TERRIER MIX",NA,"F",FALSE,"Manhattan","10023",FALSE
4995,2017-07-12,"DOG","Havanese",5,"M",TRUE,"Manhattan",NA,FALSE
4996,2017-08-03,"DOG","Labrador Retriever",NA,"U",FALSE,"Manhattan","10019",FALSE
4997,2017-08-02,"DOG","American Pit Bull Terrier/Pit Bull",NA,"M",FALSE,"Manhattan","10128",TRUE
4998,2017-08-02,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan",NA,TRUE
4999,2017-07-25,"DOG","SHEPARD MIX",2,"M",FALSE,"Manhattan",NA,FALSE
5000,2017-08-01,"DOG","BORDER COLLIE/LAB",8,"F",TRUE,"Manhattan","10040",FALSE
5001,2017-07-22,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10032",TRUE
5002,2017-08-06,"DOG","Australian Shepherd",1,"M",TRUE,"Manhattan","10010",FALSE
5003,2017-08-06,"DOG","Wheaton Terrier",NA,"M",FALSE,"Manhattan",NA,FALSE
5004,2017-08-05,"DOG","AUSTRALIAN CATTLE DOG",6,"M",TRUE,"Manhattan","10009",FALSE
5005,2017-08-08,"DOG","UNKNOWN",NA,"U",FALSE,"Manhattan","10011",FALSE
5006,2017-08-04,"DOG","Chihuahua Crossbreed",4,"M",TRUE,"Manhattan","10031",FALSE
5007,2017-08-08,"DOG","TERRIER MIX",7,"M",TRUE,"Manhattan","10013",FALSE
5008,2017-08-04,"DOG","Chihuahua Crossbreed",NA,"U",FALSE,"Manhattan","10024",FALSE
5009,2017-08-09,"DOG","Pekingese",NA,"U",FALSE,"Manhattan","10002",FALSE
5010,2017-08-09,"DOG","Boston Terrier",9,"M",TRUE,"Manhattan","10028",FALSE
5011,2017-08-10,"DOG","Cotton De Tulear",3,"M",TRUE,"Manhattan","10024",FALSE
5012,2017-08-09,"DOG","American Staffordshire Terrier",2,"M",FALSE,"Manhattan","10029",FALSE
5013,2017-08-08,"DOG","TERRIER MIX",8,"M",TRUE,"Manhattan","10021",FALSE
5014,2017-08-12,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"F",FALSE,"Manhattan",NA,TRUE
5015,2017-08-12,"DOG","Golden Retriever",NA,"U",FALSE,"Manhattan","10023",FALSE
5016,2017-08-08,"DOG","Siberian Husky",2,"M",TRUE,"Manhattan","10040",FALSE
5017,2017-08-10,"DOG","SHARPEI/ BRITTANY",1,"M",TRUE,"Manhattan","10003",FALSE
5018,2017-08-12,"DOG","Pit Bull",7,"M",FALSE,"Manhattan",NA,TRUE
5019,2017-08-12,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"F",FALSE,"Manhattan",NA,TRUE
5020,2017-08-14,"DOG","Chihuahua",NA,"U",FALSE,"Manhattan","10028",FALSE
5021,2017-08-14,"DOG","Chihuahua",NA,"U",FALSE,"Manhattan","10013",FALSE
5022,2017-08-13,"DOG","Pit Bull",1,"F",FALSE,"Manhattan","10030",TRUE
5023,2017-08-17,"DOG","SHEEP DOG",2,"F",FALSE,"Manhattan",NA,FALSE
5024,2017-08-15,"DOG","CHIHUAHUA MIX",7,"M",TRUE,"Manhattan","10012",FALSE
5025,2017-08-16,"DOG","Chihuahua",NA,"U",FALSE,"Manhattan","10023",FALSE
5026,2017-08-16,"DOG","Doberman Pinscher",3,"M",FALSE,"Manhattan","10002",FALSE
5027,2017-08-18,"DOG","Brussels Griffon",4,"M",TRUE,"Manhattan","10019",FALSE
5028,2017-08-11,"DOG","German Shepherd",9,"M",FALSE,"Manhattan","10024",FALSE
